
当前城市: 扬州, 下一城市: 盘锦, 高铁费用: 599.22, 门票费: 35.00, 累计费用: 1338.74, 累计时间: 11.98, 景点: 文笔峰道家文化苑
当前城市: 玉林, 下一城市: 青木川, 高铁费用: 695.03, 门票费: 5.00, 累计费用: 7825.68, 累计时间: 82.28, 景点: 大基山Daji Mountain
当前城市: 青木川, 下一城市: 苏州, 高铁费用: 796.72, 门票费: 10.00, 累计费用: 8632.40, 累计时间: 88.21, 景点: 大悲山灵音禅寺
当前城市: 忻州, 下一城市: 商丘, 高铁费用: 310.51, 门票费: 2.00, 累计费用: 312.51, 累计时间: 73.73, 景点: 小长山岛Xiaochangshan Island
当前城市: 商丘, 下一城市: 白银, 高铁费用: 639.75, 门票费: 60.00, 累计费用: 1012.26, 累计时间: 79.78, 景点: 月亮湾·金钟山景区
当前城市: 吉林市, 下一城市: 芜湖, 高铁费用: 935.91, 门票费: 45.00, 累计费用: 980.91, 累计时间: 9.20, 景点: 大阳山国家森林公园Dayangshan National Forest Park
当前城市: 芜湖, 下一城市: 连云港, 高铁费用: 220.90, 门票费: 29.90, 累计费用: 1231.70, 累计时间: 14.43, 景点: 威虎山森林公园Weihu Mountain Forest Park
当前城市: 连云港, 下一城市: 大庆, 高铁费用: 853.14, 门票费: 278.00, 累计费用: 2362.84, 累计时间: 20.67, 景点: 天门山玻璃栈道Tianmen Mountain Glass Walkway
当前城市: 大庆, 下一城市: 固原, 高铁费用: 1174.41, 门票费: 60.00, 累计费用: 3597.25, 累计时间: 39.19, 景点: 峰林晓镇Jiulong Town
当前城市: 黔东南, 下一城市: 张家口, 高铁费用: 1023.04, 门票费: 45.00, 累计费用: 1068.04, 累计时间: 9.18, 景点: 仙叠岩Xiandie Rock
当前城市: 张家口, 下一城市: 兰州, 高铁费用: 657.59, 门票费: 60.00, 累计费用: 1785.62, 累计时间: 24.84, 景点: 姑婆山Gupo Mountain
当前城市: 兰州, 下一城市: 白山, 高铁费用: 1230.87, 门票费: 0.50, 累计费用: 3017.00, 累计时间: 33.17, 景点: 南溪山景区Nanxi Mountain Scenic Area
当前城市: 白山, 下一城市: 梅州, 高铁费用: 1308.48, 门票费: 188.00, 累计费用: 4513.48, 累计时间: 41.69, 景点: 巨蟒出山Python Mountains
当前城市: 梅州, 下一城市: 鸡西, 高铁费用: 1614.43, 门票费: 66.00, 累计费用: 6193.91, 累计时间: 53.16, 景点: 捺山地质公园Nashan Geological Park
当前城市: 鸡西, 下一城市: 东营, 高铁费用: 807.13, 门票费: 35.00, 累计费用: 7036.04, 累计时间: 69.65, 景点: 吊罗山国家森林公园Diaoluo Mountain National Forest Park
当前城市: 东营, 下一城市: 宁波, 高铁费用: 529.22, 门票费: 2.00, 累计费用: 7567.27, 累计时间: 73.59, 景点: 大兴安岭五·六火灾纪念馆Da Hinggan Ling Five Six Fire Memorial Hall
当前城市: 嘉兴, 下一城市: 喀什, 高铁费用: 2484.58, 门票费: 6.00, 累计费用: 2490.58, 累计时间: 15.80, 景点: 云洞岩Yundong Cave
当前城市: 喀什, 下一城市: 兴安盟, 高铁费用: 2266.52, 门票费: 160.00, 累计费用: 4917.11, 累计时间: 136.40, 景点: 华山Mount Hua
当前城市: 兴安盟, 下一城市: 朝阳, 高铁费用: 310.41, 门票费: 0.50, 累计费用: 5228.01, 累计时间: 140.62, 景点: 双塔山Dual Pagoda Mountain
当前城市: 达州, 下一城市: 葫芦岛, 高铁费用: 958.69, 门票费: 170.00, 累计费用: 1128.69, 累计时间: 113.33, 景点: 太行山大峡谷Taihang Grand Canyon
当前城市: 葫芦岛, 下一城市: 贵阳, 高铁费用: 1222.32, 门票费: 28.00, 累计费用: 2379.01, 累计时间: 122.62, 景点: 万花山Wanhua Mountain
当前城市: 贵阳, 下一城市: 苏州, 高铁费用: 870.61, 门票费: 10.00, 累计费用: 3259.62, 累计时间: 128.95, 景点: 大悲山灵音禅寺
当前城市: 苏州, 下一城市: 遵义, 高铁费用: 827.19, 门票费: 30.00, 累计费用: 4116.81, 累计时间: 145.55, 景点: 天平山Tianpingshan
当前城市: 庆阳, 下一城市: 六盘水, 高铁费用: 628.93, 门票费: 60.00, 累计费用: 688.93, 累计时间: 4.49, 景点: 孟门山Mengmen Mountain
当前城市: 六盘水, 下一城市: 徐州, 高铁费用: 877.19, 门票费: 65.00, 累计费用: 1631.12, 累计时间: 33.37, 景点: 景忠山旅游区
当前城市: 徐州, 下一城市: 厦门, 高铁费用: 650.56, 门票费: 138.00, 累计费用: 2419.69, 累计时间: 144.98, 景点: 新安江山水画廊Xin'an River Landscape Gallery
当前城市: 天门, 下一城市: 扬州, 高铁费用: 373.46, 门票费: 138.00, 累计费用: 511.46, 累计时间: 4.57, 景点: 中山纪念堂Sun Yat-Sen Memorial
当前城市: 扬州, 下一城市: 定西, 高铁费用: 844.29, 门票费: 65.00, 累计费用: 1420.76, 累计时间: 10.77, 景点: 万峰湖Wanfeng Lake
当前城市: 定西, 下一城市: 商丘, 高铁费用: 605.76, 门票费: 2.00, 累计费用: 2028.52, 累计时间: 86.13, 景点: 小长山岛Xiaochangshan Island
当前城市: 商丘, 下一城市: 泸州, 高铁费用: 684.37, 门票费: 42.00, 累计费用: 2754.89, 累计时间: 93.43, 景点: 东山风动石景区Dongshan  Fengdong Rock Scenic Area
当前城市: 泸州, 下一城市: 陵水, 高铁费用: 746.21, 门票费: 0.50, 累计费用: 3501.61, 累计时间: 100.08, 景点: 孙中山故居纪念馆Sun Yat-Sen Memorial Hall
当前城市: 陵水, 下一城市: 乌鲁木齐, 高铁费用: 2104.71, 门票费: 50.00, 累计费用: 5656.31, 累计时间: 114.27, 景点: 平顶山山顶公园Pingdingshan Peak Park
当前城市: 乌鲁木齐, 下一城市: 万宁, 高铁费用: 2099.84, 门票费: 1.00, 累计费用: 7757.15, 累计时间: 130.44, 景点: 五桂山Wuguishan
当前城市: 万宁, 下一城市: 朝阳, 高铁费用: 1623.56, 门票费: 0.50, 累计费用: 9381.21, 累计时间: 141.96, 景点: 双塔山Dual Pagoda Mountain
当前城市: 朝阳, 下一城市: 大连, 高铁费用: 187.09, 门票费: 0.00, 累计费用: 9568.29, 累计时间: 143.75, 景点: 峨眉山博物馆Emeishan Museum
当前城市: 连云港, 下一城市: 铜陵, 高铁费用: 256.12, 门票费: 20.00, 累计费用: 276.12, 累计时间: 13.42, 景点: 大理苍山石门关景区Shimenguan
当前城市: 铜陵, 下一城市: 雅安, 高铁费用: 852.44, 门票费: 178.00, 累计费用: 1306.56, 累计时间: 30.16, 景点: 岳麓山Yuelu Mountain
当前城市: 雅安, 下一城市: 大连, 高铁费用: 1180.90, 门票费: 0.00, 累计费用: 2487.45, 累计时间: 37.47, 景点: 峨眉山博物馆Emeishan Museum
当前城市: 大连, 下一城市: 达州, 高铁费用: 926.19, 门票费: 72.00, 累计费用: 3485.64, 累计时间: 44.61, 景点: 徐凫岩步云谷旅游度假区Xufuyan
当前城市: 达州, 下一城市: 白城, 高铁费用: 1248.39, 门票费: 34.00, 累计费用: 4768.03, 累计时间: 54.55, 景点: 乌兰木图山风景区Wulanmutu Mountain Sceneic Area
当前城市: 白城, 下一城市: 扬州, 高铁费用: 899.85, 门票费: 138.00, 累计费用: 5805.88, 累计时间: 62.05, 景点: 中山纪念堂Sun Yat-Sen Memorial
当前城市: 扬州, 下一城市: 莱芜, 高铁费用: 272.24, 门票费: 38.80, 累计费用: 6116.92, 累计时间: 67.06, 景点: 巍宝山Weibao Mountain
当前城市: 莱芜, 下一城市: 绵阳, 高铁费用: 785.96, 门票费: 40.00, 累计费用: 6942.88, 累计时间: 72.93, 景点: 安哈彝寨仙人洞Anha Yizhai Fairy Cave
当前城市: 绵阳, 下一城市: 广安, 高铁费用: 130.57, 门票费: 54.00, 累计费用: 7127.45, 累计时间: 78.65, 景点: 天马山生态旅游区Tianma Mountain Ecotourism Resort
当前城市: 广安, 下一城市: 黔东南, 高铁费用: 270.22, 门票费: 40.00, 累计费用: 7437.67, 累计时间: 83.15, 景点: 斗篷山景区Doupeng Hill
当前城市: 黔东南, 下一城市: 丽江, 高铁费用: 462.32, 门票费: 55.00, 累计费用: 7954.99, 累计时间: 88.22, 景点: 东寨港红树林Dongzhaigang mangroves
当前城市: 丽江, 下一城市: 五指山, 高铁费用: 784.95, 门票费: 2.00, 累计费用: 8741.94, 累计时间: 95.08, 景点: 普陀山西天景区The Western Heaven Scenic District of Mount Putuo
当前城市: 五指山, 下一城市: 平顶山, 高铁费用: 1023.81, 门票费: 82.50, 累计费用: 9848.25, 累计时间: 104.27, 景点: 宝峰湖景区Baofeng Lake Scenic Area
当前城市: 平顶山, 下一城市: 鞍山, 高铁费用: 712.94, 门票费: 9.00, 累计费用: 10570.19, 累计时间: 110.73, 景点: 卦山Hexagrams Mountain
当前城市: 鞍山, 下一城市: 漯河, 高铁费用: 691.24, 门票费: 30.00, 累计费用: 11291.43, 累计时间: 126.57, 景点: 宁津德百杂技蟋蟀谷
当前城市: 漯河, 下一城市: 六盘水, 高铁费用: 705.51, 门票费: 60.00, 累计费用: 12056.94, 累计时间: 131.49, 景点: 孟门山Mengmen Mountain
当前城市: 六盘水, 下一城市: 佳木斯, 高铁费用: 1903.29, 门票费: 68.00, 累计费用: 14028.23, 累计时间: 145.57, 景点: 仰韶大峡谷The Grand Canyon of Yangshao
当前城市: 滨州, 下一城市: 肇庆, 高铁费用: 1006.95, 门票费: 40.00, 累计费用: 1046.95, 累计时间: 8.59, 景点: 仙台山Xiantai Mountain
当前城市: 肇庆, 下一城市: 鸡西, 高铁费用: 1791.91, 门票费: 66.00, 累计费用: 2904.86, 累计时间: 21.05, 景点: 捺山地质公园Nashan Geological Park
当前城市: 鸡西, 下一城市: 信阳, 高铁费用: 1236.55, 门票费: 34.80, 累计费用: 4176.21, 累计时间: 39.92, 景点: 大青山风景区Daqingshan Tourist Site
当前城市: 信阳, 下一城市: 昆明, 高铁费用: 817.20, 门票费: 59.00, 累计费用: 5052.40, 累计时间: 50.46, 景点: 圣堂山Shengtang Mountain
当前城市: 昆明, 下一城市: 宿州, 高铁费用: 1006.59, 门票费: 25.00, 累计费用: 6083.99, 累计时间: 57.05, 景点: 帽子峰旅游景区Maozi Peak Forest Farm
当前城市: 宿州, 下一城市: 鞍山, 高铁费用: 591.29, 门票费: 9.00, 累计费用: 6684.28, 累计时间: 62.84, 景点: 卦山Hexagrams Mountain
当前城市: 鞍山, 下一城市: 德宏, 高铁费用: 1753.53, 门票费: 0.00, 累计费用: 8437.80, 累计时间: 72.98, 景点: 御笔峰Yubi Peak
当前城市: 咸宁, 下一城市: 锡林郭勒盟, 高铁费用: 944.51, 门票费: 19.40, 累计费用: 963.91, 累计时间: 17.25, 景点: 五皇山Wuhuang Mountain
当前城市: 锡林郭勒盟, 下一城市: 塔城, 高铁费用: 1551.52, 门票费: 16.00, 累计费用: 2531.43, 累计时间: 27.37, 景点: 千层峰Qiancengfeng National Geology Park
当前城市: 塔城, 下一城市: 乌鲁木齐, 高铁费用: 291.99, 门票费: 50.00, 累计费用: 2873.43, 累计时间: 31.49, 景点: 平顶山山顶公园Pingdingshan Peak Park
当前城市: 乌鲁木齐, 下一城市: 大连, 高铁费用: 1720.85, 门票费: 0.00, 累计费用: 4594.28, 累计时间: 41.80, 景点: 峨眉山博物馆Emeishan Museum
当前城市: 大连, 下一城市: 昌江, 高铁费用: 1499.03, 门票费: 10.00, 累计费用: 6103.31, 累计时间: 51.63, 景点: 信号山公园Signal Hill Park
当前城市: 昌江, 下一城市: 六盘水, 高铁费用: 554.18, 门票费: 60.00, 累计费用: 6717.49, 累计时间: 55.71, 景点: 孟门山Mengmen Mountain
当前城市: 六盘水, 下一城市: 伊春, 高铁费用: 1886.34, 门票费: 0.00, 累计费用: 8603.83, 累计时间: 68.69, 景点: 大黑山国家森林公园Daheishan Forest Park
当前城市: 伊春, 下一城市: 宿州, 高铁费用: 1112.29, 门票费: 25.00, 累计费用: 9741.12, 累计时间: 75.87, 景点: 帽子峰旅游景区Maozi Peak Forest Farm
当前城市: 宿州, 下一城市: 包头, 高铁费用: 601.46, 门票费: 20.00, 累计费用: 10362.58, 累计时间: 91.21, 景点: 中江樱花岭
当前城市: 包头, 下一城市: 吉林市, 高铁费用: 850.42, 门票费: 370.00, 累计费用: 11583.00, 累计时间: 96.68, 景点: 四姑娘山长坪沟景区Changping Valley
当前城市: 吉林市, 下一城市: 张家界, 高铁费用: 1302.01, 门票费: 38.00, 累计费用: 12923.02, 累计时间: 115.91, 景点: 天坪山云林天乡Yunlin Tianxiang, Tianping Mountain
当前城市: 张家界, 下一城市: 梅州, 高铁费用: 465.57, 门票费: 188.00, 累计费用: 13576.59, 累计时间: 119.75, 景点: 巨蟒出山Python Mountains
当前城市: 仙桃, 下一城市: 金昌, 高铁费用: 823.53, 门票费: 29.10, 累计费用: 852.63, 累计时间: 8.08, 景点: 云梦山风景区Yumeng Mountain Resort
当前城市: 金昌, 下一城市: 宿州, 高铁费用: 859.11, 门票费: 25.00, 累计费用: 1736.73, 累计时间: 13.85, 景点: 帽子峰旅游景区Maozi Peak Forest Farm
当前城市: 宿州, 下一城市: 鞍山, 高铁费用: 591.29, 门票费: 9.00, 累计费用: 2337.02, 累计时间: 19.63, 景点: 卦山Hexagrams Mountain
当前城市: 鞍山, 下一城市: 新乡, 高铁费用: 612.88, 门票费: 44.86, 累计费用: 2994.76, 累计时间: 95.04, 景点: 广东第一峰Shaoguan Guangdong First Peak
当前城市: 新乡, 下一城市: 衢州, 高铁费用: 508.50, 门票费: 45.00, 累计费用: 3548.26, 累计时间: 100.86, 景点: 大奇山国家森林公园Daqishan National Forest Park
当前城市: 衢州, 下一城市: 凉山, 高铁费用: 976.46, 门票费: 35.00, 累计费用: 4559.72, 累计时间: 108.79, 景点: 临朐红叶小镇樱花谷
当前城市: 凉山, 下一城市: 巴中, 高铁费用: 370.08, 门票费: 10.00, 累计费用: 4939.80, 累计时间: 114.34, 景点: 仙岩Xianyan
当前城市: 资阳, 下一城市: 烟台, 高铁费用: 1051.01, 门票费: 45.00, 累计费用: 1096.01, 累计时间: 77.84, 景点: 南宫山国家森林公园Nangongshan National Forest Park
当前城市: 北海, 下一城市: 中卫, 高铁费用: 1092.53, 门票费: 9.00, 累计费用: 1101.53, 累计时间: 42.07, 景点: 曾家山景区Zengjia Mountain Scenic Area
当前城市: 中卫, 下一城市: 新余, 高铁费用: 844.68, 门票费: 90.00, 累计费用: 2036.21, 累计时间: 49.26, 景点: 山海洞Sanhaidong
当前城市: 新余, 下一城市: 保定, 高铁费用: 736.30, 门票费: 6.00, 累计费用: 2778.51, 累计时间: 55.85, 景点: 佛山祖庙Foshan Ancestral Temple
当前城市: 保定, 下一城市: 岳阳, 高铁费用: 646.51, 门票费: 100.00, 累计费用: 3525.02, 累计时间: 61.44, 景点: 天台山大瀑布Tiantai Mountain Waterfall
当前城市: 岳阳, 下一城市: 吉林市, 高铁费用: 1200.87, 门票费: 370.00, 累计费用: 5095.89, 累计时间: 68.87, 景点: 四姑娘山长坪沟景区Changping Valley
当前城市: 吉林市, 下一城市: 芜湖, 高铁费用: 935.91, 门票费: 45.00, 累计费用: 6076.79, 累计时间: 78.07, 景点: 大阳山国家森林公园Dayangshan National Forest Park
当前城市: 芜湖, 下一城市: 徐州, 高铁费用: 200.80, 门票费: 65.00, 累计费用: 6342.60, 累计时间: 103.18, 景点: 景忠山旅游区
当前城市: 徐州, 下一城市: 舟山, 高铁费用: 390.29, 门票费: 9.00, 累计费用: 6741.89, 累计时间: 107.85, 景点: 天山野生动物园Tianshan Mountain Wildlife Park
当前城市: 舟山, 下一城市: 巴音郭楞, 高铁费用: 2077.18, 门票费: 98.50, 累计费用: 8917.57, 累计时间: 131.39, 景点: 望仙谷
当前城市: 巴音郭楞, 下一城市: 万宁, 高铁费用: 2058.53, 门票费: 1.00, 累计费用: 10977.10, 累计时间: 147.33, 景点: 五桂山Wuguishan
当前城市: 乐山, 下一城市: 安康, 高铁费用: 365.45, 门票费: 58.00, 累计费用: 423.45, 累计时间: 5.53, 景点: 保亭常青茶溪谷Baoting Evergreen Tea Valley
当前城市: 安康, 下一城市: 自贡, 高铁费用: 329.34, 门票费: 59.00, 累计费用: 811.78, 累计时间: 9.86, 景点: 南华山神凤文化景区Nanhuashanshenfengwenhua Sceneic Area
当前城市: 自贡, 下一城市: 巴彦淖尔, 高铁费用: 775.19, 门票费: 19.60, 累计费用: 1606.57, 累计时间: 17.17, 景点: 望儿山Wang'er Mountain
当前城市: 巴彦淖尔, 下一城市: 伊犁, 高铁费用: 1298.57, 门票费: 50.00, 累计费用: 2955.15, 累计时间: 27.88, 景点: 仙人山景区Xianren Mountain Sceneic Area
当前城市: 伊犁, 下一城市: 沈阳, 高铁费用: 2039.49, 门票费: 25.00, 累计费用: 5019.64, 累计时间: 51.21, 景点: 仿山旅游区Fangshan Tourist Area
当前城市: 沈阳, 下一城市: 珠海, 高铁费用: 1413.67, 门票费: 85.00, 累计费用: 6518.30, 累计时间: 61.57, 景点: 丰都鬼城名山景区Fengdu Ghost City
当前城市: 珠海, 下一城市: 烟台, 高铁费用: 1110.17, 门票费: 45.00, 累计费用: 7673.48, 累计时间: 139.73, 景点: 南宫山国家森林公园Nangongshan National Forest Park
当前城市: 烟台, 下一城市: 白山, 高铁费用: 392.84, 门票费: 0.50, 累计费用: 8066.82, 累计时间: 143.42, 景点: 南溪山景区Nanxi Mountain Scenic Area
当前城市: 黄山, 下一城市: 天津, 高铁费用: 627.99, 门票费: 188.00, 累计费用: 815.99, 累计时间: 15.49, 景点: 帽峰山景区Maofeng Mountain
当前城市: 天津, 下一城市: 鹰潭, 高铁费用: 723.90, 门票费: 20.00, 累计费用: 1559.89, 累计时间: 22.01, 景点: 仙人崖Immortal Cliff
当前城市: 鹰潭, 下一城市: 楚雄州, 高铁费用: 946.83, 门票费: 60.00, 累计费用: 2566.72, 累计时间: 99.27, 景点: 万佛山Mount Wanfo
当前城市: 楚雄州, 下一城市: 普洱, 高铁费用: 152.05, 门票费: 0.00, 累计费用: 2718.78, 累计时间: 102.62, 景点: 大兴安岭资源馆Daxing'anling Natural Resource Exhibition
当前城市: 达州, 下一城市: 揭阳, 高铁费用: 733.90, 门票费: 44.00, 累计费用: 777.90, 累计时间: 9.08, 景点: 四明山国家森林公园Simingshan National Forest Park
当前城市: 揭阳, 下一城市: 林芝, 高铁费用: 1372.13, 门票费: 131.00, 累计费用: 2281.03, 累计时间: 19.20, 景点: 基诺山寨Keno cottage
当前城市: 林芝, 下一城市: 黑河, 高铁费用: 2152.70, 门票费: 95.00, 累计费用: 4528.72, 累计时间: 139.16, 景点: 太行大峡谷景区Taihang Grand Canyon Scenic Area
当前城市: 永州, 下一城市: 北屯, 高铁费用: 1873.31, 门票费: 128.00, 累计费用: 2001.31, 累计时间: 11.91, 景点: 张家界大峡谷景区（玻璃桥）Zhangjiajie Grand Canyon Glass Bridge
